cell_type,n_neurons,entropy,dominant_nt,dominant_frac,p_ACH,p_GABA,p_GLUT,p_DA,p_SER,p_OCT,p_fast_transmitters,is_seed,already_name_matched,literature_confirmed,entropy_z,js_histamine_blindspot,js_ORN_SER_confusion,js_Dm_GLUT_confusion,best_pattern_heuristic,best_js_heuristic,pattern_threshold_heuristic,in_neighborhood_heuristic,best_pattern_calibrated,best_js_calibrated,best_p_calibrated,best_q_calibrated,significant,q_Dm_GLUT_confusion,q_ORN_SER_confusion,q_histamine_blindspot,p_Dm_GLUT_confusion,p_ORN_SER_confusion,p_histamine_blindspot,matched_patterns,entropy_p_value,entropy_z_reconstructed,entropy_q_value,entropy_channel_significant,best_pattern,best_js,in_neighborhood,is_novel_candidate,gt_verified_nt,gt_agrees_with_pattern
JO-EDM,37,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.49892663436906,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.477601290486557,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC27,37,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.514228777137292,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.477601290486557,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
BM_Vib,36,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.517721790943972,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.368272383173488,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC40,37,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.527933012311093,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.477601290486557,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
ORN_DL5,40,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.551708910625909,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.715940655721962,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
LPTe01,38,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.588835507057651,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.509604680679434,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC20a,37,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.59962328329027,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.477601290486557,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
vDeltaK,39,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.627812191282505,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.595057927534231,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
LCe04,37,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.6367307427090445,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.477601290486557,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
LC29,43,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.640633393606635,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.884613644337638,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
vDeltaA_a,52,0.1370994788998177,ACH,0.9807692307692308,0.9807692307692307,0.0,0.0,0.019230769230769232,0.0,0.0,0.9807692307692307,False,False,False,-5.642431348085212,0.1051876878233723,0.3390805947401511,0.9999999999971145,histamine_blindspot,0.1051876878233723,0.24906688471870347,True,histamine_blindspot,0.1051876878233723,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.956954445212031,0.9998237810729825,0.9305316657259775,,1.0,-5.677689368865432,1.0,False,histamine_blindspot,0.1051876878233723,False,False,ACH,False
PFNd,39,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.643103832741388,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.595057927534231,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
vDeltaM,54,0.1330396486106989,ACH,0.9814814814814816,0.9814814814814815,0.0,0.0,0.018518518518518517,0.0,0.0,0.9814814814814815,False,False,False,-5.6589740834304685,0.1048757787172497,0.3388787178138542,0.9999999999971145,histamine_blindspot,0.1048757787172497,0.24906688471870347,True,histamine_blindspot,0.1048757787172497,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9467913035391646,0.9998237810729825,0.9305316657259775,,1.0,-5.959860614542369,1.0,False,histamine_blindspot,0.1048757787172497,False,False,ACH,False
Sm21,41,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.662373276835671,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.708589177090698,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
aMe5,55,0.131106529582345,ACH,0.9818181818181818,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.771669165249488,0.08683889094492817,0.30907435830187646,0.9360669789833774,histamine_blindspot,0.08683889094492817,0.24906688471870347,True,histamine_blindspot,0.08683889094492817,0.9265376327111408,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9641151424168349,0.9998237810729825,0.9265376327111408,,1.0,-5.874547833885671,1.0,False,histamine_blindspot,0.08683889094492817,False,False,,
BM_vOcci_vPoOr,39,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.77759708903062,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.595057927534231,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
MeTu3a,40,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.782237758074227,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.715940655721962,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
MTe52,42,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-5.8316647595546245,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.8641914515973985,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
ORN_DA1,102,0.4305518670104394,ACH,0.9117647058823528,0.9117647058823529,0.0,0.0,0.0,0.08823529411764706,0.0,0.9117647058823529,False,False,False,-5.84725984154098,0.10415100935302257,0.18321541327645147,0.9999999999971145,histamine_blindspot,0.10415100935302257,0.24906688471870347,True,histamine_blindspot,0.10415100935302257,0.9356281481189046,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9406801333829312,0.9998012336013513,0.9356281481189046,,1.0,-5.7690334714158675,1.0,False,histamine_blindspot,0.10415100935302257,False,False,ACH,False
claw_tpGRN,53,0.1350362028021276,ACH,0.981132075471698,0.9811320754716981,0.0,0.0,0.0,0.018867924528301886,0.0,0.9811320754716981,False,False,False,-5.911438276014807,0.08774057482071923,0.28127397402939425,0.9999999999971145,histamine_blindspot,0.08774057482071923,0.24906688471870347,True,histamine_blindspot,0.08774057482071923,0.9318301053437266,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9406801333829312,0.9998237810729825,0.9318301053437266,,1.0,-5.812104530109225,1.0,False,histamine_blindspot,0.08774057482071923,False,False,,
LCe02,52,0.1370994788998177,ACH,0.9807692307692308,0.9807692307692307,0.0,0.019230769230769232,0.0,0.0,0.0,1.0,False,False,False,-5.957602552974199,0.062366465647150524,0.3390805947401511,0.9436541175587685,histamine_blindspot,0.062366465647150524,0.24906688471870347,True,histamine_blindspot,0.062366465647150524,0.9237916550307448,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9641151424168349,0.9998341778077314,0.9237916550307448,,1.0,-5.677689368865432,1.0,False,histamine_blindspot,0.062366465647150524,False,False,,
PAM08,43,-0.0,DA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,-6.068316395368916,0.9723068617741457,0.9999999999971146,0.999999999997836,histamine_blindspot,0.9723068617741457,0.24906688471870347,False,histamine_blindspot,0.9723068617741457,0.09356921449755273,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.41996858061430553,0.4013399460975723,0.09356921449755273,,1.0,-5.884613644337638,1.0,False,histamine_blindspot,0.9723068617741457,False,False,DA,False
JO-B,86,0.3091234537620242,ACH,0.9534883720930232,0.9534883720930233,0.011627906976744186,0.0,0.0,0.03488372093023256,0.0,0.9651162790697675,False,False,False,-6.125010674889395,0.08032920893427219,0.2329455650537756,0.9553945109893748,histamine_blindspot,0.08032920893427219,0.24906688471870347,True,histamine_blindspot,0.08032920893427219,0.9318301053437266,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9706248671484748,0.9998237810729825,0.9318301053437266,,1.0,-6.127112648019442,1.0,False,histamine_blindspot,0.08032920893427219,False,False,,
BM_Ant,40,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-6.129012049581566,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.715940655721962,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
MLt7,48,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-6.133877752816986,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-6.23138373383278,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
FC3,46,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-6.177742148456571,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-6.08969185976611,1.0,False,histamine_blindspot,0.09682513359413968,False,False,"ACH,SER",False
LC26,57,0.1274185117923587,ACH,0.9824561403508772,0.9824561403508771,0.0,0.017543859649122806,0.0,0.0,0.0,1.0,False,False,False,-6.184974118148904,0.0642901346895098,0.33860266141567835,0.9474607064142939,histamine_blindspot,0.0642901346895098,0.24906688471870347,True,histamine_blindspot,0.0642901346895098,0.9251730412514942,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9660414895312999,0.9998341778077314,0.9251730412514942,,1.0,-6.016453430344549,1.0,False,histamine_blindspot,0.0642901346895098,False,False,,
ORN_DM6,44,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-6.21743679930455,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-5.985751315261446,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
EPG,47,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-6.248309279522783,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-6.166651841108734,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
MTe03,47,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-6.455504168620251,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-6.166651841108734,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
MTe54,54,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-6.600054378449498,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-6.753398996451931,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
MTe50,54,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-6.635381027110585,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-6.753398996451931,1.0,False,histamine_blindspot,0.09682513359413968,False,False,ACH,False
MLt6,59,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-6.766932447103022,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-6.93040223216637,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
MTe01b,52,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-6.771875052199711,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-6.464290257846004,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
ORN_VM5d,67,0.111909908701684,ACH,0.9850746268656716,0.9850746268656716,0.0,0.0,0.0,0.014925373134328358,0.0,0.9850746268656716,False,False,False,-6.7859973646860805,0.08790689945189865,0.2897361302086602,0.9999999999971145,histamine_blindspot,0.08790689945189865,0.24906688471870347,True,histamine_blindspot,0.08790689945189865,0.9318301053437266,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9406801333829312,0.9998237810729825,0.9318301053437266,,1.0,-6.743252714809752,1.0,False,histamine_blindspot,0.08790689945189865,False,False,ACH,False
PFNa,54,-0.0,ACH,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,-6.7983735450655,0.09682513359413968,0.333672003628133,0.999999999997836,histamine_blindspot,0.09682513359413968,0.24906688471870347,True,histamine_blindspot,0.09682513359413968,0.9305316657259775,0.9380801404398125,False,0.9780379822510362,0.9999999531006136,0.9380801404398125,0.9394180438941439,0.9998237810729825,0.9305316657259775,,1.0,-6.753398996451931,1.0,False,histamine_blindspot,0.09682513359413968,False,False,,
